'OMalley_Day15_2022-09-07_21-43-35_picNo_225_M45.28467206333333_N-72.25005703833334_T01-44-50.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_322_M45.28463848166667_N-72.24998250333333_T01-45-22.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_226_M45.28467206333333_N-72.25005703833334_T01-44-50.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_1174_M45.284439078333335_N-72.24932956666666_T01-50-06.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_227.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_326.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_228_M45.28467065_N-72.25005517_T01-44-51.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_324_M45.284637868333334_N-72.2499804_T01-45-23.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_229_M45.28467065_N-72.25005517_T01-44-51.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_463_M45.28460380833333_N-72.24987495833334_T01-46-09.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_230.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_467.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_231_M45.28466931_N-72.25005303833333_T01-44-52.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_325_M45.284637868333334_N-72.2499804_T01-45-23.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_232_M45.28466931_N-72.25005303833333_T01-44-52.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_694_M45.28450496166667_N-72.249721395_T01-47-26.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_233.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_329.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_234_M45.28466785333333_N-72.250051025_T01-44-53.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_327_M45.28463729166667_N-72.249978225_T01-45-24.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_235_M45.28466785333333_N-72.250051025_T01-44-53.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_465_M45.28460234166667_N-72.24987328833333_T01-46-10.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_236.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_785.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_237_M45.28466658_N-72.25004877833334_T01-44-54.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_328_M45.28463729166667_N-72.249978225_T01-45-24.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_238_M45.28466658_N-72.25004877833334_T01-44-54.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_1175.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_239.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_332.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_240_M45.28466539_N-72.25004640166667_T01-44-55.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_330_M45.284636713333335_N-72.24997626833333_T01-45-25.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_241_M45.28466539_N-72.25004640166667_T01-44-55.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_331_M45.284636713333335_N-72.24997626833333_T01-45-25.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_242.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_473.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_243_M45.284664191666664_N-72.25004413333333_T01-44-56.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_466_M45.28460234166667_N-72.24987328833333_T01-46-10.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_244_M45.284664191666664_N-72.25004413333333_T01-44-56.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_696_M45.284503585_N-72.24971948666666_T01-47-27.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_245.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_335.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_246_M45.28466310833333_N-72.25004174166666_T01-44-57.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_333_M45.284636103333334_N-72.24997416_T01-45-26.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_247_M45.28466310833333_N-72.25004174166666_T01-44-57.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_468_M45.28460098666667_N-72.24987163_T01-46-11.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_248.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_698.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_249_M45.284661915_N-72.25003925_T01-44-58.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_334_M45.284636103333334_N-72.24997416_T01-45-26.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_250_M45.284661915_N-72.25003925_T01-44-58.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_786_M45.28448989333334_N-72.24964118333334_T01-47-57.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_251.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_338.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_252_M45.28466067666667_N-72.25003691_T01-44-59.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_336_M45.284635355_N-72.24997216833333_T01-45-27.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_253_M45.28466067666667_N-72.25003691_T01-44-59.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_469_M45.28460098666667_N-72.24987163_T01-46-11.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_254.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_476.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_255_M45.28465964_N-72.25003421166667_T01-45-00.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_337_M45.284635355_N-72.24997216833333_T01-45-27.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_256_M45.28465964_N-72.25003421166667_T01-45-00.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_697_M45.284503585_N-72.24971948666666_T01-47-27.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_257.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_341.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_258_M45.284658693333334_N-72.25003146_T01-45-01.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_339_M45.28463455166667_N-72.24997036333333_T01-45-28.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_259_M45.284658693333334_N-72.25003146_T01-45-01.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'OMalley_Day15_2022-09-07_21-43-35_picNo_474_M45.284598225_N-72.24986837166666_T01-46-13.600000.png', 'P_Ampliforus', 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
